listing_id,split_group,fold
mubawab.ma:content:c66261433b91338d8c30ba50,g9658,1
mubawab.ma:native:8358988,g1191,2
mubawab.ma:native:8398857,g9660,4
mubawab.ma:content:ed84ca6ad1759bb1c0e1b2bf,g9661,3
mubawab.ma:content:b7e5f2b8491f0ff5e0c9ec53,g9662,2
mubawab.ma:native:8305727,g9663,1
mubawab.ma:content:3100b693fda98a319763663e,g731,3
mubawab.ma:content:242933732506c99b4748174e,g9669,0
mubawab.ma:content:4382d29084269353220bdfcd,g6267,4
mubawab.ma:content:f028c43fa2c7a9411911c6ed,g9674,3
mubawab.ma:content:aebd09f2d0ff20b97235002f,g1224,1
mubawab.ma:content:9128cd38f4f5a87c9642f3ad,g9676,2
mubawab.ma:native:8360403,g8781,1
mubawab.ma:content:5b16c82ea545a3ec4769eb08,g9679,1
mubawab.ma:native:8347564,g1016,3
mubawab.ma:content:47c2f37d39ad43585dfcc6bf,g2314,3
mubawab.ma:content:ef2b9cfd6ad95cb706962ed4,g9685,0
mubawab.ma:content:492a4928ae9119b486e1168e,g9686,4
mubawab.ma:content:151b455326669664ef8bae33,g9687,3
mubawab.ma:content:a84576f09c16c4b8d83dfab6,g9690,1
mubawab.ma:content:97343a9c9e410d8b504f11cb,g9691,0
mubawab.ma:content:f1f0dfcbdf811b8d3a410ce4,g9693,4
mubawab.ma:content:c1a96e6df73c19c9726d383f,g9694,3
mubawab.ma:native:8261005,g9580,3
mubawab.ma:content:8afc6ee0b0cd6f6135e570ba,g9701,0
mubawab.ma:content:41c46e9262b7bff84fe68a45,g1416,0
mubawab.ma:content:79ff09c66a0e668ad368a91b,g968,3
mubawab.ma:content:862d7e424ed9a08294ada56c,g9705,4
mubawab.ma:content:67db5a184a7a050781e8874f,g9706,3
mubawab.ma:content:919278bf20b075b08d099161,g9709,2
mubawab.ma:native:8269821,g9712,0
mubawab.ma:native:8390176,g9713,4
mubawab.ma:content:805a7fc76fcd9864608b52c5,g6425,1
mubawab.ma:content:c473827253b3e6da264c13f3,g7799,3
mubawab.ma:content:088c1f2ac09d300ab755987e,g1064,4
mubawab.ma:content:5b01cfd9ca6ea9528cf68dda,g9720,3
mubawab.ma:content:d29d1cae641746f06de886e7,g9721,2
mubawab.ma:content:bc938e59ce6d81d8e49a05f5,g9722,1
mubawab.ma:content:55644c68bcd0cedbc08ec963,g9723,0
mubawab.ma:content:392eb2894418dd3a958fcbd0,g222,0
mubawab.ma:native:8340204,g7027,3
mubawab.ma:content:ef6ad67972386e74f793fbfa,g9729,4
mubawab.ma:content:9b8e95d723b1f1dc1e9108ad,g9730,2
mubawab.ma:content:d3922f88b729c2ffc4235883,g9731,1
mubawab.ma:content:0ac71a1065675abac1fbb20a,g9732,0
mubawab.ma:content:b76754022ff9e91bc8fdb436,g9734,0
mubawab.ma:content:ace14902535b334078ef4dae,g9735,4
mubawab.ma:content:d54132b46c564f66cd008369,g9736,3
mubawab.ma:native:8342041,g1583,3
mubawab.ma:content:33bb2eea52c5c45c9cc241c0,g9738,2
mubawab.ma:content:f905274a0fe2f721ed98629a,g724,4
mubawab.ma:native:8385224,g9741,1
mubawab.ma:content:58d3f2e8baf47880117a0fa0,g9743,0
mubawab.ma:content:73bc022fb37aba9d4065bb28,g8887,1
mubawab.ma:content:b25d7e222439e81a4a009747,g9749,4
mubawab.ma:content:b25782c7eaca8e7883dc9a79,g1496,1
mubawab.ma:native:7986251,g8776,2
mubawab.ma:content:a32bfb226a979178b2e0f1dd,g9755,3
mubawab.ma:content:467ba2cd5293dc10d33437be,g9756,2
mubawab.ma:content:cf2262103d2b88fe11a2d3c3,g4457,3
mubawab.ma:native:7687868,g2536,4
mubawab.ma:content:6b44e68e22a454b4374044a7,g9762,1
mubawab.ma:content:47aa477784bd76bebd171d95,g1740,4
mubawab.ma:native:8302304,g7012,4
mubawab.ma:native:8357618,g9765,0
mubawab.ma:content:f41bcb684240f20d9a625ccd,g9766,4
mubawab.ma:content:afba74065ee9b2efca1b465c,g4634,2
mubawab.ma:content:3c9fe60618310b5e5f191b96,g1372,1
mubawab.ma:content:78e4ec140efefeb9d7836fbb,g9770,3
mubawab.ma:url:325d6af4cf8a5043bdfeead7,g8221,4
mubawab.ma:content:ed23f6694d6cc693443fff2f,g9772,2
mubawab.ma:content:588af2cf12a6f9f76dad4b90,g7982,1
mubawab.ma:content:796c4c7c76a6326104eba8aa,g9777,1
mubawab.ma:content:f222e4ad6387f2511f153e42,g9778,0
mubawab.ma:content:3f4ee7679073e91d13669d3d,g9779,4
mubawab.ma:content:4ebc68f02b7798495c0e7422,g3154,3
mubawab.ma:native:8398070,g4109,1
mubawab.ma:native:8262015,g9623,3
mubawab.ma:content:2d3663a9ab4452f999fb645c,g9785,3
mubawab.ma:content:2031b12c8ebf747138838182,g3752,3
mubawab.ma:native:8126494,g6143,2
mubawab.ma:content:78e0e7f28859f2a4a7d1e2b5,g7183,1
mubawab.ma:content:87c1e0a6db57d88fdc38229b,g9793,0
mubawab.ma:native:8396895,g2705,4
mubawab.ma:native:8233811,g4025,2
mubawab.ma:content:c1bd321c2e32e950b5a4fea6,g2307,4
mubawab.ma:native:8299742,g9799,2
mubawab.ma:content:af303975d513da0818ac7698,g6499,4
mubawab.ma:content:06368f0369ae482106c04ce3,g9802,0
mubawab.ma:content:1384f4559b2e5e0ff0b9aeb7,g4010,3
mubawab.ma:native:8401344,g9804,4
mubawab.ma:content:e8863ae50465c0d4a9ef495b,g1218,2
mubawab.ma:content:4e53b80881dd7f5bc2ec895a,g3545,2
mubawab.ma:content:b59e0e53704ed1e04b931fd4,g9807,3
mubawab.ma:content:2fd63a868cccc100f3265c16,g9809,2
mubawab.ma:content:f1880e39bf6558ed8affc163,g9810,1
mubawab.ma:content:b5d71300b192ef35e8c38e61,g9811,0
mubawab.ma:content:59f2fc93e6e9e94084d2aef1,g220,2
mubawab.ma:content:61dcf57138ad4e6e6676c2a0,g4165,4
mubawab.ma:content:a6d84442887801a6cd665153,g4796,2
mubawab.ma:content:acb025094802dec569566c8b,g9815,4
mubawab.ma:content:caed8eb0b5b144bb9e235e18,g9817,3
mubawab.ma:native:8381356,g1854,0
mubawab.ma:native:8196549,g9819,2
mubawab.ma:content:4bab24e93b2b0ae3fea5ef13,g9820,0
mubawab.ma:content:5af547cd0d200871bc69f1e6,g7714,4
mubawab.ma:content:0d363a97950deeb2349181c0,g9823,4
mubawab.ma:content:f9185fb18c272fe2174da416,g95,0
mubawab.ma:content:38180b6a9a745a44c671634b,g9825,3
mubawab.ma:content:73f5bb26b58499a3a419ddc6,g9827,2
mubawab.ma:content:cb0669f00be40c0b8ba93d9c,g9829,1
mubawab.ma:content:55a93bd9b2117122809bdd64,g9830,0
mubawab.ma:content:e732a1cc35adccb543e166f9,g9831,4
mubawab.ma:url:a763120e3331c78ca4cd7247,g117,0
mubawab.ma:content:cec594a3b0b6e084c9ab6122,g5846,2
mubawab.ma:content:a62ec2e82a4229a6551eb56f,g9840,3
mubawab.ma:content:c61e49a8a5066c42a28bc46b,g9841,2
mubawab.ma:content:912129caa4d99e00e8ca8147,g7772,2
mubawab.ma:content:6c8cd0aa32b1734cd3558b7e,g7686,4
mubawab.ma:content:4355d09d6924ce9888e1a1dd,g9844,1
mubawab.ma:content:ff50e7617bd834bd04ff8c30,g222,0
mubawab.ma:content:44ae983cb62d36ce959611a7,g9846,0
mubawab.ma:content:47e8ba8ce09806a3e660ce5e,g6395,4
mubawab.ma:content:7076565527b7d90ce0ff64d4,g290,0
mubawab.ma:content:4884f860a9e4ebb79aed4335,g1134,0
mubawab.ma:native:8353043,g7832,4
mubawab.ma:content:e4036ab8b32de23fdd5d6b80,g6469,2
mubawab.ma:content:ddd23ff4a3eb72a69e26a719,g6005,4
mubawab.ma:content:e6b00ce8c6026e23c798e02e,g9855,4
mubawab.ma:content:0ae397da583e77916e1d0676,g9856,3
mubawab.ma:content:48e2eb282fbf2b068a0332ba,g9857,2
mubawab.ma:content:17caadcf1b6e8e87338c4637,g9858,1
mubawab.ma:content:378e2418bd050cfd8278ed41,g9859,0
mubawab.ma:content:73a5e3c8f567d6099288b680,g725,2
mubawab.ma:content:bd804e2913b4deee434a41f1,g9861,4
mubawab.ma:content:14119f7f73b51409846b2ad7,g9862,3
mubawab.ma:content:c88e4b5b485c5bdc20cc1338,g3676,2
mubawab.ma:content:04e68299c4947a614218b5ef,g9865,2
mubawab.ma:native:8399233,g9866,1
mubawab.ma:content:34e63e72dc51e38a8a0ca1a1,g872,3
mubawab.ma:content:021469dd11c8cfd6929d5a4c,g9868,0
mubawab.ma:content:5cca76e52fc77253c501475e,g9871,3
mubawab.ma:content:271fe47c26eb2eb3dd4997c5,g974,3
mubawab.ma:native:8369417,g5348,3
mubawab.ma:content:b1969f91946d3fc542c64ad3,g1134,0
mubawab.ma:content:6dafb15f240cf7cd04d138d8,g708,4
mubawab.ma:content:20a94013b9f611c30b01da2d,g9878,2
mubawab.ma:content:2cfa51964661f11a451d6054,g9879,1
mubawab.ma:content:169eabe88c6fc9d5a96fac12,g9882,4
mubawab.ma:content:ec6804ce13e240c112f61912,g9883,3
mubawab.ma:content:5b757c00f1d9c4c7b049aee6,g3161,2
mubawab.ma:content:5a0f5c5f2f26bf2aab98d679,g9889,2
mubawab.ma:content:75ca5545aee1f9e8e89a9ea5,g9890,1
mubawab.ma:content:48131bbeeff009ad8f49ce85,g9891,0
mubawab.ma:content:9be821772dbcfd22cca0a492,g8287,3
mubawab.ma:content:5882a0a5ab1173c1982a4c13,g9894,4
mubawab.ma:content:b22e49f78220c8df45b17d27,g9895,3
mubawab.ma:content:b1285f7ffa7d41a451f24d68,g9897,2
mubawab.ma:content:e22ed888cdb716438c3c2770,g9899,1
mubawab.ma:content:4fb4c6f88b15b36dde7a30d1,g9906,0
mubawab.ma:content:a90f219abd65546afebc04e8,g3226,0
mubawab.ma:content:72af7cf94dee1b57f4c45105,g9909,4
mubawab.ma:content:c8c7c37f69a866b6500fc400,g9910,3
mubawab.ma:content:8041fcf0f15f6178ba7b7fd0,g1387,4
mubawab.ma:native:8271541,g2132,1
mubawab.ma:content:198aa00e7643698d8c6e5788,g3316,1
mubawab.ma:content:e1b7842c24d5b98c17839fe1,g5461,3
mubawab.ma:native:8258124,g9917,2
mubawab.ma:content:8be03fdf2de737ca6ad88140,g4607,0
mubawab.ma:content:a27fa9998d88182c46af66a7,g9921,0
mubawab.ma:content:61d95d65d3f6081b57adf070,g9922,4
mubawab.ma:content:0081b956774f76eee5bc8d38,g3344,1
mubawab.ma:content:afd790dff038b4ac6e530558,g4954,3
mubawab.ma:content:a887e4f8f83f5b58eb99779f,g9925,3
mubawab.ma:content:1e28e6460cae3c7adf254da3,g9927,2
mubawab.ma:content:3776c2a335285059598406d5,g9928,1
mubawab.ma:content:73917cb35abc1cdfd0553aa6,g9929,0
mubawab.ma:native:8250428,g9930,4
mubawab.ma:content:f9a484470a38ec08f4f958eb,g922,3
mubawab.ma:content:e6d839166206cb2d7796793a,g317,0
mubawab.ma:native:8361632,g465,1
mubawab.ma:content:c0f38e9f4d9847c1c196152e,g9939,3
mubawab.ma:content:f41e413c39ea067543410cc2,g9940,1
mubawab.ma:content:5f4c9fb3893c440987abb4a6,g8843,3
mubawab.ma:content:60683d9b83bce3a1a0d2291c,g3978,4
mubawab.ma:native:8316290,g3380,3
mubawab.ma:content:427efc799633e7ee92c062c0,g9944,0
mubawab.ma:content:a4b9dc2c821e310cce129f22,g9945,4
mubawab.ma:content:c185c097cf0bcaaff4e3eb82,g9946,3
mubawab.ma:native:8359216,g4583,1
mubawab.ma:content:f2e5a0b3d3d106a16af516ec,g9951,2
mubawab.ma:content:f4316ea98b7d2637f5ba5eb0,g2151,1
mubawab.ma:native:8330998,g1616,2
mubawab.ma:content:0e0eecb78f9dcd57d31a8c09,g9959,1
mubawab.ma:native:8370076,g9963,0
mubawab.ma:content:cb774bdab9a5146cac9e86e7,g9964,4
mubawab.ma:content:ef9e5fedde02f658adb0283e,g269,1
mubawab.ma:content:a8a64a78bab657a749edb0bd,g650,3
mubawab.ma:native:8265099,g856,0
mubawab.ma:content:2d2a18c8282e4d158375d3b4,g9968,3
mubawab.ma:content:65e190ba6947353e5b756c7f,g9969,2
mubawab.ma:content:65a77fb64fcf1aaa44a1b4df,g4241,2
mubawab.ma:content:8ef988e4b22a42a65b71e686,g79,4
mubawab.ma:native:8401147,g9972,0
mubawab.ma:native:8143761,g9973,4
mubawab.ma:content:3ba42d4b2092ffcb481ed37a,g9979,3
mubawab.ma:content:f0146bb8ccd55584f8e2c897,g9980,1
mubawab.ma:content:6d3bd4027390420eec7bc60a,g9982,0
mubawab.ma:native:8326262,g8319,0
mubawab.ma:content:c6587f5be5cdf206fba64a82,g9984,3
mubawab.ma:native:8262120,g1426,4
mubawab.ma:native:8397376,g4737,0
mubawab.ma:content:bb22b849b2ffa0f1eb2693ea,g942,0
mubawab.ma:content:5e728e2481cee868d2c00425,g9992,2
mubawab.ma:content:43a1036828066bc4d02f092f,g9993,1
mubawab.ma:content:28c47480c4b439e0287427ed,g6011,3
mubawab.ma:content:c228e97c25acf87d600d52ee,g9998,0
mubawab.ma:native:8202504,g1030,1
mubawab.ma:content:67af72d3f6f8a2a4f3eea987,g10000,1
mubawab.ma:native:8396243,g7105,2
mubawab.ma:content:f60385996726813142e5f914,g87,2
mubawab.ma:content:56c88b70054e116895d4dbdf,g10004,0
mubawab.ma:content:974b65ce9ab57d5ca45351ba,g10005,4
mubawab.ma:native:8239110,g225,3
mubawab.ma:content:c813fc76c1a309671d372dd0,g10009,3
mubawab.ma:content:2b5872ed36e63b4dbdb98460,g10011,1
mubawab.ma:content:c3a56d70c94d5f6d8f5202d8,g87,2
mubawab.ma:content:c23ed43c966aa1e7f3a1990f,g10013,0
mubawab.ma:content:fd94105cf4a3f32da582a5d6,g10016,4
mubawab.ma:content:76ce506e96c05f15485a28fd,g10020,3
mubawab.ma:content:d8a54d0f7c20ddafb2979b51,g762,4
mubawab.ma:content:9d874469eeff61d4d53ba511,g4099,1
mubawab.ma:content:f2b058c11ebf223b76ccaf3a,g10024,2
mubawab.ma:native:8297316,g1804,3
mubawab.ma:content:d53f294c5662650c316f3f54,g3023,0
mubawab.ma:content:c3114daaeb9cf99a3b7ca4d3,g10032,1
mubawab.ma:content:1443a0bf37d37f0d38238cb6,g10036,0
mubawab.ma:content:4a02f425c1238b0a87920f1d,g10039,4
mubawab.ma:native:8365136,g7389,2
mubawab.ma:content:2a5ed9fb391d94bd58084b10,g10043,2
mubawab.ma:native:8262169,g10044,1
mubawab.ma:native:8260660,g9141,2
mubawab.ma:content:6a050dee8a0772d2d3b331cf,g3104,0
mubawab.ma:content:d3507ef0193d49f9391e54e1,g7105,2
mubawab.ma:native:8190095,g10050,4
mubawab.ma:content:ac4e43755cbafde0feb34120,g326,0
mubawab.ma:content:9d504d40d53114aa32f8096e,g10056,3
mubawab.ma:content:9103d1cd26642dc001df4586,g7239,0
mubawab.ma:content:85e9ae0b9edf66f8a10a41a2,g6925,2
mubawab.ma:content:516dd157eabd07f989cac8e4,g10059,2
mubawab.ma:content:957bf876a799faaefedeaa35,g10060,1
mubawab.ma:content:260dcdaefda0855483a34c65,g2288,2
mubawab.ma:content:16d2b9bccab481e82553fd9f,g1018,4
mubawab.ma:content:e6a29ed80fd4e33b6996d018,g1676,2
mubawab.ma:content:b3b74d6579eb7bd7e5e2d15d,g10072,0
mubawab.ma:native:8403768,g10074,4
mubawab.ma:content:02498e2b625489b09c407f93,g10077,3
mubawab.ma:content:a8b2511e289d99890151f541,g10080,1
mubawab.ma:content:97a042190ce5816202490e6c,g3104,0
mubawab.ma:content:876acff7d3799f2a114663dc,g10085,0
mubawab.ma:content:a54447d1252e029062af77f1,g10086,4
mubawab.ma:content:db1c6f5fc0eae5de930c3a9b,g10091,2
mubawab.ma:content:cdce735533c33e0f665b29ed,g10094,1
mubawab.ma:content:4690d844b6653fcc144c79c2,g1504,0
mubawab.ma:content:991882b15016f21a5099e789,g10097,0
mubawab.ma:native:8394205,g1501,1
mubawab.ma:content:109e16392644a2fc3be47170,g2038,3
mubawab.ma:content:c75851945a3c02ee8409b939,g10100,2
mubawab.ma:content:31401cee2afa53eb529c8e55,g2818,2
mubawab.ma:native:8323899,g4704,3
mubawab.ma:native:8387596,g10108,1
mubawab.ma:content:54886bcb1fef24030820f3ef,g10111,0
mubawab.ma:content:260a50c976a04e1335c5125e,g10112,4
mubawab.ma:content:564560f7c9e51d671e8003f7,g10113,3
mubawab.ma:content:75b21a579f2ee6d567f6ecb8,g1422,0
mubawab.ma:content:18b63a3039dd3791ebfc263d,g10115,2
mubawab.ma:content:8d6cf09089c4ed8b21d94175,g2748,2
mubawab.ma:content:320db69f180d46304fb2b19f,g1124,2
mubawab.ma:content:63bc3460cbdd57bd479e1871,g6095,3
mubawab.ma:content:97a205929da696e74b3c4939,g10119,1
mubawab.ma:content:22fa0915fe90217ced93d104,g5,1
mubawab.ma:content:cf84505accd82198be5d84a6,g10121,4
mubawab.ma:content:4f8f8b1ebb45a8fc92fb68e2,g3541,1
mubawab.ma:content:c70162680517c5b1e7ca127c,g10123,3
mubawab.ma:content:319238207602ffeec2015b74,g10124,2
mubawab.ma:native:8368323,g10127,2
mubawab.ma:native:8269687,g1412,4
mubawab.ma:content:be33d65924ef91098ffac51e,g10129,1
mubawab.ma:native:8286367,g2592,2
mubawab.ma:content:6b938e0fceb67196ee539be3,g10133,4
mubawab.ma:content:384373873f25cff537cee42d,g2945,3
mubawab.ma:content:c6022747abc0438737222c84,g10135,3
mubawab.ma:content:cb9167161567185d6a1bbb31,g5202,1
mubawab.ma:content:7dff2bcb7f8783ded4e5fb13,g10141,2
mubawab.ma:content:d6d8874157f1fd544267c39e,g8223,3
mubawab.ma:native:8397408,g7741,2
mubawab.ma:native:8250433,g568,2
mubawab.ma:content:a870fa82120b0acb9e5878f7,g4947,4
mubawab.ma:native:8386665,g10148,1
mubawab.ma:content:1975ea91cc6168b4ed058f64,g10149,0
mubawab.ma:content:142f216ccdf177c70fff7349,g2945,3
mubawab.ma:content:fd38dbda9aa59e8ed505efcc,g10152,3
mubawab.ma:content:1ce4e24318fc28397489191a,g10156,2
mubawab.ma:content:f57d50f0381a4496b2bf9219,g10158,1
mubawab.ma:content:897741f1cd68a1e3a778118c,g3120,1
mubawab.ma:content:e15ace1291d545d3c00dcf5b,g10160,0
mubawab.ma:content:4083e8d78c4bf955bec600f5,g10161,4
mubawab.ma:content:28ee64664b77d6deef004fa3,g10162,3
mubawab.ma:native:8403078,g1760,4
mubawab.ma:content:b6946373fca41ab7a79f55f1,g10164,2
mubawab.ma:content:de8fa33dad45410f09f7b4c6,g10168,1
mubawab.ma:content:e69d6709d610a34d773363d5,g7580,4
mubawab.ma:content:6473f520550830c64e3e038d,g10170,0
mubawab.ma:content:56560e045f376eb43a7250a3,g6808,1
mubawab.ma:content:a5784588958b9fbf93577bbb,g1416,0
mubawab.ma:content:2b9371e1686e28ccfa0fba77,g5848,1
mubawab.ma:native:8325797,g2963,2
mubawab.ma:content:11986590e4183732e983f174,g10177,4
mubawab.ma:native:8278345,g1698,3
mubawab.ma:native:8397520,g10179,3
mubawab.ma:native:8386671,g10181,2
mubawab.ma:content:d4009b15bdf08400cd8c4f88,g2270,3
mubawab.ma:content:c304282fc3971e569539331e,g10185,1
mubawab.ma:content:d0a362d8e64ed07945dc3c34,g10187,0
mubawab.ma:native:8251618,g3301,2
mubawab.ma:content:6a2c86f33354ab9341b9c7f1,g9041,2
mubawab.ma:content:69257c0086cfd665f0d0cb8c,g2814,3
mubawab.ma:native:8146796,g1742,3
mubawab.ma:content:cbaa5d4fd3744956ac34752e,g10192,3
mubawab.ma:content:a07a63f68cf46ff47fb0d275,g10193,2
mubawab.ma:content:3c7539d857d933f96d9b99f9,g10194,1
mubawab.ma:content:6bd6f1d6e481afa6f4a4bdcb,g5510,1
mubawab.ma:content:0f59f0b2bf5b773cfa0ad4da,g10198,0
mubawab.ma:content:89da6b547cdfa13a57184275,g2219,1
mubawab.ma:content:7d0827e14a6d96c586b7f729,g10200,3
mubawab.ma:content:c982a5d2e3b131a98bb864e4,g10202,2
mubawab.ma:content:e7d5baedbab6cac822812db2,g6766,0
mubawab.ma:content:c5018962f7d1a876b75bfee7,g10207,1
mubawab.ma:content:f9657e17fb5c696ecad1c191,g10208,0
mubawab.ma:native:8363629,g10209,4
mubawab.ma:content:125da0cf9ece3ebeb466becb,g2498,4
mubawab.ma:content:b98567d1d7384aa78edfa0ed,g174,4
mubawab.ma:content:6d7c38dabc901f5f01106a23,g10218,3
mubawab.ma:content:36aad9e434d96f43e92aa82c,g6093,4
mubawab.ma:content:755c13e06c83f58433ee36ea,g3811,1
mubawab.ma:content:338dcc2291c8cb9568c01bdb,g10223,1
mubawab.ma:content:3c1e83653ad58eaedb4be71c,g10224,0
mubawab.ma:content:d4c66fa2e84b35803cc0a810,g4909,3
mubawab.ma:content:2b208bb68a20374b6a77c48a,g1530,0
mubawab.ma:content:a24405f2801974f29b732fc1,g10229,4
mubawab.ma:native:8383170,g10230,2
mubawab.ma:content:dba91252c841b42cf67cbabb,g4976,3
mubawab.ma:native:8261089,g10235,1
mubawab.ma:content:d616720bbbb1a42c5bc3991d,g10236,0
mubawab.ma:content:f2aca7a4c17435811cf4ce38,g22,2
mubawab.ma:content:8292e73c7ab109f53e0aa976,g10241,4
mubawab.ma:content:ca0161983a0b54d8d83d2d81,g8952,4
mubawab.ma:content:1ffc4c21caeb0bdefa4f0728,g10244,3
mubawab.ma:content:9c5837db1c5cd1873471c56c,g10245,2
mubawab.ma:content:c32942b831621bf066a7ae49,g3581,2
mubawab.ma:content:a3c6d72d21fd3527fc25517c,g10248,1
mubawab.ma:content:db40586b08b7548ca845496a,g5691,4
mubawab.ma:content:591a64276b02d759cd00e45f,g10251,0
mubawab.ma:content:6542b35c97494570ff9ee72c,g4185,4
mubawab.ma:content:ce33da833de548035bf47699,g10253,4
mubawab.ma:native:8399973,g10254,3
mubawab.ma:content:af9531078e7f785e2b6572f9,g10257,2
mubawab.ma:content:1b9e1904e0c4929a1f148cfc,g2763,0
mubawab.ma:content:a6f9111b9b18dcfe23fc27bf,g5338,0
mubawab.ma:content:65f61182bd164665f06fad2d,g77,3
mubawab.ma:content:516a42f0bd8e5393ec9f463f,g9619,4
mubawab.ma:content:fbe8812814911b6b821dfce9,g10268,1
mubawab.ma:content:c94768bab04d4da1f944e04f,g7843,3
mubawab.ma:native:8367590,g10270,4
mubawab.ma:content:caf63ef272dbb50aefb56dba,g10271,3
mubawab.ma:content:fb9eba41419c25752fb5d3f7,g10273,2
mubawab.ma:content:d0bf205f9d9427888445955f,g4195,0
mubawab.ma:native:8396231,g10276,1
mubawab.ma:native:8335921,g1513,4
mubawab.ma:url:5b7500b0f865770d77ba3280,g67,4
mubawab.ma:content:b5ce878f9bb95339f15b395f,g10283,0
mubawab.ma:content:5b84a16e93d336908dfe5e8c,g10284,4
mubawab.ma:native:8215677,g10285,3
mubawab.ma:content:9f5518b37a32231557171cb8,g10286,2
mubawab.ma:url:d739fa20487054dc18a8bc8d,g10289,1
mubawab.ma:content:f278543042f7c9ecdc2b30a3,g10291,4
mubawab.ma:native:8192632,g8078,3
mubawab.ma:native:8272280,g10299,1
mubawab.ma:native:8334306,g10300,2
mubawab.ma:native:8354518,g10302,1
mubawab.ma:native:8399428,g10305,0
mubawab.ma:content:41462b9a6dc0bf2f1998fd0d,g277,3
mubawab.ma:content:2e2bfe5e8eb44577df4844ca,g6112,4
mubawab.ma:content:d9b54b8b0043f8eec32ab5b5,g10311,4
mubawab.ma:content:7d2df9f6bb1f71cb8bfe8743,g1948,4
mubawab.ma:content:fd2e3752c51940d362c43e3e,g10315,3
mubawab.ma:content:fc17344ae0085851c308863b,g10316,2
mubawab.ma:native:8233006,g7682,0
mubawab.ma:content:1c22c957b0fe14eb48fd97e5,g10124,2
mubawab.ma:content:74fac6285919bec31f628cea,g1380,2
mubawab.ma:content:5c0e9de39b71ad12df9ddf9a,g7343,4
mubawab.ma:content:936a8c4f88c0255060ac8d4c,g3269,2
mubawab.ma:native:8261497,g772,0
mubawab.ma:content:31cd2e69285d3bded7003af8,g5709,1
mubawab.ma:content:2f583de251b7897083b19186,g10330,0
mubawab.ma:native:8111061,g10331,4
mubawab.ma:url:15afa9b6aa8fbd0305ea5560,g10332,3
mubawab.ma:url:4d071ecaa69d8e35ab65851e,g10334,2
mubawab.ma:native:8386261,g10336,1
mubawab.ma:content:0c105d5f35c38fcbbbf7065c,g8379,2
mubawab.ma:content:246e0ca017531f255a0f40b8,g10338,0
mubawab.ma:content:a621e6d0c7c2500c6adb7f75,g10339,4
mubawab.ma:content:4d5f973d877a780bd9dc4e38,g10341,3
mubawab.ma:native:8283877,g581,4
mubawab.ma:content:ce7a03023f2ae340ced10e84,g9450,1
mubawab.ma:content:09c24814086ae054e9d9620e,g8013,4
mubawab.ma:content:13a4857408e93eaec319e465,g7246,3
mubawab.ma:content:c1f8364a5f82a9159cb9e693,g6575,1
mubawab.ma:content:97f845e20e4e648e774078fe,g5236,4
mubawab.ma:content:514e320484488cbd2ef5b6da,g10354,1
mubawab.ma:content:42bdcf8c264e1fa8ebfdbb76,g10355,0
mubawab.ma:content:92d5804439a5c1944d944947,g10356,4
mubawab.ma:content:c05f7f2073dd9226e3a38560,g10357,3
mubawab.ma:content:1cf03977754a15e74f3f5467,g2642,1
mubawab.ma:content:796e34d5958095e20800d599,g4037,3
mubawab.ma:native:8379945,g10362,2
mubawab.ma:content:e638468d37d22272536ab5c7,g10363,1
mubawab.ma:content:e69d2eda70a830f46b4ee811,g10365,0
mubawab.ma:content:751e32b838b710dfcb166aaa,g2435,4
mubawab.ma:native:8404966,g2232,2
mubawab.ma:content:39434591115fc81845e5c2e1,g3436,0
mubawab.ma:content:b9a5b1ec2d451c3ed0f96f23,g10371,4
mubawab.ma:native:8348570,g677,4
mubawab.ma:content:425bde49f79089edaa3998d2,g10373,3
mubawab.ma:native:8201634,g7019,4
mubawab.ma:native:8398347,g2101,4
mubawab.ma:content:3da53fed65a484964f16c40f,g1134,0
mubawab.ma:content:38582f63c9ac50a090044b31,g10377,2
mubawab.ma:content:6405478a08b0428111e08fbd,g10379,1
mubawab.ma:content:ec4409617d90c604c31733e9,g10380,0
mubawab.ma:content:69a1ae02f2c6f56457f0a4a4,g10381,4
mubawab.ma:content:77dfa8ec98f0c21a2fc990ee,g10382,3
mubawab.ma:content:cc4e708a27e5bfb07291c4cc,g10383,2
mubawab.ma:native:8260025,g10384,1
mubawab.ma:content:e458a10ba594d67db00d3d3c,g4930,1
mubawab.ma:native:8311001,g3676,2
mubawab.ma:content:bbb1236e415053bf95d76cad,g10387,0
